109706,1,1
109872,0,1
110028,1,0
110198,0,0
110357,1,0
110530,0,0
110690,1,0
110863,0,0
111022,1,1
111196,0,1
111357,1,1
111533,0,1
111696,1,1
111873,0,1
112039,1,0
112221,0,0
112391,1,0
112575,0,0
112745,1,0
112929,0,0
113098,1,1
113285,0,1
113457,1,1
113643,0,1
113818,1,1
114008,0,1
114186,1,0
114380,0,0
114563,1,0
114761,0,0
114944,1,0
115142,0,0
115324,1,1
115524,0,1
115708,1,1
115910,0,1
116099,1,1
116303,0,1
116496,1,0
116708,0,0
116905,1,0
117122,0,0
117319,1,0
117535,0,0
117733,1,1
117950,0,1
118151,1,1
118370,0,1
118576,1,1
118800,0,1
119012,1,0
119244,0,0
119461,1,0
119699,0,0
119918,1,0
120156,0,0
120373,1,1
120611,0,1
120834,1,1
121075,0,1
121304,1,1
121552,0,1
121789,1,0
122049,0,0
122294,1,0
122561,0,0
122807,1,0
123073,0,0
123317,1,1
123585,0,1
123835,1,1
124108,0,1
124366,1,1
124650,0,1
124921,1,0
125222,0,0
125506,1,0
125815,0,0
126100,1,0
126409,0,0
126691,1,1
127001,0,1
127291,1,1
127610,0,1
127915,1,1
128251,0,1
128578,1,0
128944,0,0
129291,1,0
129671,0,0
130019,1,0
130396,0,0
130740,1,1
131120,0,1
131475,1,1
131870,0,1
132255,1,1
132690,0,1
133124,1,0
133621,0,0
134105,1,0
134637,0,0
135123,1,0
135645,0,0
136119,1,0
136644,0,0
137144,1,0
137719,0,0
138311,1,0
139048,0,0
139899,1,0
141144,0,0
142792,1,0
144953,0,0
146685,1,0
148194,0,0
149463,1,0
150989,0,0
